"all _ image _ url","Event Date - parsed","User","Occurrence status assumed to be present","Coordinate precision not valid","Country inferred from coordinates","Data are generalised","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Habitat incorrect for species","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Collector name unparseable","Coordinate uncertainty not valid","Collection code not recognised","Institution code not recognised"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1999-09-20","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-19","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-28","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1999-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-08","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"168f2bb2-8c41-4e12-812b-b56ec6e3d409","2014-09-13","37075","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2004-09-30","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2004-09-30","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1984-09-27","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-19","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1997-09-21","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-08","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-16","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1984-09-27","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","1983-09-07","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2004-09-05","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-18","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-22","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-30","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-30","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-10","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-22","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1999-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-20","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-16","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-08","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1997-09-21","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2004-09-23","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","1992-09-30","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-19","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2002-09-22","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1999-09-20","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-30","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"20235809-cdda-4871-8aa4-ac73ed09d936","2012-09-05","plantgirl1","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1998-09-17","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-29","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1983-09-29","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2007-09-22","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2004-09-30","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1999-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2010-09-01","","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false","false"
"","2001-09-20","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-07","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-28","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1995-09-02","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2010-09-01","","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false","false"
"","2008-09-21","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-16","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1984-09-27","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1995-09-07","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-21","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1994-09-27","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-16","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1999-09-21","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-07","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-16","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1995-09-02","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1995-09-02","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-08","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-16","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-20","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-22","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-11","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1998-09-11","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1998-09-13","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-28","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-22","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2002-09-19","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"78a0919b-db22-4ae1-8c65-def95fa3ec05","2018-09-02","ray_turnbull","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-16","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2013-09-05","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1994-09-27","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","1998-09-16","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1995-09-06","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-13","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1996-09-24","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-08","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-26","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1998-09-11","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2011-09-21","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-09","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1993-09-14","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-24","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-17","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-23","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2007-09-29","","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","1999-09-19","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-15","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2001-09-12","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
"","2011-09-25","","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false"
