id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
54817834,Thu Jul 30 2020 11:09:15 GMT+0400 (GMT+4),2020-07-30,2020-07-30 07:09:15 UTC,Abu Dhabi,3389155,biankamunday,2020-07-30 07:39:11 UTC,2020-07-31 18:43:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54817834,https://inaturalist-open-data.s3.amazonaws.com/photos/87247339/medium.jpg?1596094758,,"",,3,0,false,3,"Umm al-Quwain, AE",25.4684533415,55.6254759105,1949,1949,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
54986448,Sun May 26 2019 11:48:41 GMT-0400 (EDT),2019-05-26,2019-05-26 15:48:41 UTC,Eastern Time (US & Canada),3407767,christopher760,2020-08-01 00:13:18 UTC,2020-08-05 20:14:53 UTC,casual,,https://www.inaturalist.org/observations/54986448,https://static.inaturalist.org/photos/88426261/medium.jpg?1596658489,,"",,0,0,true,3,"North St, Ridgefield, CT, US",41.2996333333,-73.5009,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55189793,2016/03/16 12:34 AM PDT,2016-03-16,2016-03-16 07:34:00 UTC,Pacific Time (US & Canada),3349980,rwcannon57,2020-08-02 18:59:45 UTC,2020-08-02 21:18:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55189793,https://inaturalist-open-data.s3.amazonaws.com/photos/87860644/medium.jpg?1596394720,,"",,1,0,false,,"Erg Chebbi, Morocco",31.1458333,-3.9677778,1856,1856,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55197256,2020-07-26T17:45:00+02:00,2020-07-26,2020-07-26 15:45:00 UTC,Hawaii,2591519,al3xdr,2020-08-02 20:01:55 UTC,2020-08-02 20:20:51 UTC,casual,,https://www.inaturalist.org/observations/55197256,https://inaturalist-open-data.s3.amazonaws.com/photos/87874044/medium.jpeg?1596398519,,"","",0,0,true,333,zoo de la barben,43.622192,5.213876,2,2,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55197975,2020-07-26T17:45:00+02:00,2020-07-26,2020-07-26 15:45:00 UTC,Hawaii,2591519,al3xdr,2020-08-02 20:07:02 UTC,2020-08-02 20:23:03 UTC,casual,,https://www.inaturalist.org/observations/55197975,https://inaturalist-open-data.s3.amazonaws.com/photos/87875034/medium.jpeg?1596398830,,"","",0,0,true,333,zoo de la barben,43.622185,5.213886,2,2,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55436153,2019-06-19,2019-06-19,,UTC,3424568,juliazanha,2020-08-04 22:40:09 UTC,2020-08-05 20:27:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55436153,https://inaturalist-open-data.s3.amazonaws.com/photos/88273345/medium.jpg?1596580813,,"",,2,0,false,2,Erg Chebbi,31.1458332753,-3.9677777141,2104,2104,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55562683,Wed Aug 05 2020 21:49:42 GMT-0500 (CDT),2020-08-05,2020-08-05 21:49:42 UTC,UTC,3429330,sofiapalmer,2020-08-06 02:50:12 UTC,2020-08-06 02:50:20 UTC,casual,,https://www.inaturalist.org/observations/55562683,https://static.inaturalist.org/photos/88483396/medium.jpg?1596682216,,"",,0,0,false,3,,,,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55582887,2018-04-25T13:51:53+04:00,2018-04-25,2018-04-25 09:51:53 UTC,UTC,3393075,clairedlmk,2020-08-06 10:25:24 UTC,2020-08-06 16:02:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55582887,https://inaturalist-open-data.s3.amazonaws.com/photos/88517872/medium.jpeg?1596709530,,"",,2,0,false,333,Undefined location,13.9064736646,39.8893508435,211133,211133,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55584525,2020-08-06T13:04:48+02:00,2020-08-06,2020-08-06 11:04:48 UTC,Amsterdam,2240895,emmaversteegh,2020-08-06 11:05:17 UTC,2020-08-06 11:05:24 UTC,casual,,https://www.inaturalist.org/observations/55584525,https://inaturalist-open-data.s3.amazonaws.com/photos/88520748/medium.jpeg?1596711921,,"",,0,0,true,333,Overloon,51.5774246078,5.9405508295,14,14,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55678175,2020-08-05,2020-08-05,,Astana,3058288,emelia121,2020-08-07 07:40:29 UTC,2020-08-18 12:35:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55678175,https://inaturalist-open-data.s3.amazonaws.com/photos/88676695/medium.jpg?1596786035,,"",,2,0,false,2,"Panfilov District, Kazakhstan",44.2893611072,79.3329087272,85015,85015,,,false,gps,gps,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
55935513,2020-07-28T14:28:13-04:00,2020-07-28,2020-07-28 18:28:13 UTC,Eastern Time (US & Canada),1025667,adaughterofpromise,2020-08-09 17:34:38 UTC,2020-08-09 17:34:51 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/55935513,https://inaturalist-open-data.s3.amazonaws.com/photos/89098900/medium.jpeg?1596994487,,"",,0,0,true,333,Bradford,41.9588202,-78.6469895,21,21,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56058147,2020-08-10 3:41:39 PM EDT,2020-08-10,2020-08-10 19:41:39 UTC,Eastern Time (US & Canada),934383,kbsoccer28,2020-08-10 19:42:03 UTC,2020-08-10 19:42:11 UTC,casual,,https://www.inaturalist.org/observations/56058147,https://static.inaturalist.org/photos/89303089/medium.jpeg?1597088527,,"",,0,0,true,2,"Shawnee Hills, OH 43065, USA",40.15895308,-83.11515329,5,5,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56315744,Thu Aug 13 2020 15:14:37 GMT+0200 (GMT+2),2020-08-13,2020-08-13 13:14:37 UTC,Africa/Johannesburg,3438974,muntjejas,2020-08-13 13:14:50 UTC,2020-08-13 13:19:55 UTC,casual,,https://www.inaturalist.org/observations/56315744,https://static.inaturalist.org/photos/89736266/medium.jpg?1597324498,,"",,0,0,true,3,"Safaripark Beekse Bergen, Hilvarenbeek, Noord-Brabant, NL",51.5139529993,5.1075275461,24,24,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56363753,,,,UTC,3437074,istikomahfiz,2020-08-13 22:29:33 UTC,2020-08-13 22:29:48 UTC,casual,,https://www.inaturalist.org/observations/56363753,https://static.inaturalist.org/photos/89816482/medium.jpeg?1597357785,,"",,0,0,true,2,Prigen Indonesia Safari Park,-7.758275358,112.66394265,2104,2104,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56466579,2013/10/09 11:09 AM UTC,2013-10-09,,UTC,2936123,pablobedrossian,2020-08-15 00:16:56 UTC,2020-08-15 00:16:56 UTC,casual,,https://www.inaturalist.org/observations/56466579,https://static.inaturalist.org/photos/89987230/medium.jpeg?1597450126,,"","",0,0,true,,"Palermo, CABA, Argentina",-34.5774589948,-58.4158481872,204,204,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56595857,Sat Jul 18 2020 16:24:05 GMT-0500 (CDT),2020-07-18,2020-07-18 16:24:05 UTC,UTC,3038523,kjckparker,2020-08-16 04:39:04 UTC,2020-08-16 04:40:17 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/56595857,https://inaturalist-open-data.s3.amazonaws.com/photos/90202531/medium.jpg?1597552814,,"",,0,0,false,3,,,,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56609995,2019/02/03 1:23 PM IST,2019-02-03,2019-02-03 07:53:00 UTC,Mumbai,2119456,udayagashe,2020-08-16 10:14:55 UTC,2020-10-04 21:52:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56609995,https://inaturalist-open-data.s3.amazonaws.com/photos/90225076/medium.jpg?1597571961,,"African Animals, Camel, Kenya, Location, Samburu",,2,0,false,,"Samburu, Kenya",0.5774645,37.4915773,2772,2772,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56630355,Thu Aug 13 2020 11:23:24 GMT-0500 (CDT),2020-08-13,2020-08-13 16:23:24 UTC,Central Time (US & Canada),2943264,karsten_q,2020-08-16 14:43:45 UTC,2020-08-16 20:51:47 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/56630355,https://inaturalist-open-data.s3.amazonaws.com/photos/90258600/medium.jpg?1597589035,,"",,1,0,true,3,"County Road 118, Copperas Cove, TX, US",31.23117833,-97.992875,11,11,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56638561,2020-01-02T13:42:06+05:30,2020-01-02,2020-01-02 08:12:06 UTC,UTC,1517424,aryamanbapat,2020-08-16 15:57:32 UTC,2020-08-16 15:57:40 UTC,casual,,https://www.inaturalist.org/observations/56638561,https://static.inaturalist.org/photos/90271886/medium.jpeg?1597593457,,"",,0,0,true,333,Saputara,20.5760631561,73.7450256348,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56674826,2017/10/28 8:58 AM UTC,2017-10-28,,UTC,55764,flyingbenji,2020-08-16 20:56:06 UTC,2020-08-17 07:44:25 UTC,research,,https://www.inaturalist.org/observations/56674826,https://static.inaturalist.org/photos/90331213/medium.jpg?1597611280,,"",,2,0,false,,"Ouarzazate, Souss - Massa - Draâ, Morocco",30.7216666667,-5.4758333333,,,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
56784837,Mon Aug 17 2020 16:30:53 GMT+0300 (GMT+3),2020-08-17,2020-08-17 13:30:53 UTC,Baghdad,3404468,naturalist41779,2020-08-17 22:05:22 UTC,2020-08-17 22:05:31 UTC,casual,,https://www.inaturalist.org/observations/56784837,https://static.inaturalist.org/photos/90516704/medium.jpg?1597701928,,"",,0,0,false,3,,,,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57405506,2020/08/22 12:36 PM CDT,2020-08-22,2020-08-22 17:36:00 UTC,Central Time (US & Canada),111285,peterjoseph,2020-08-24 01:41:12 UTC,2020-08-24 04:49:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/57405506,https://inaturalist-open-data.s3.amazonaws.com/photos/91552001/medium.jpg?1598229501,,"","River Authority Summer Bio-blitz, 2020 Observations ",1,0,true,,"Wilson County, TX, USA",29.2789746783,-98.2378449966,2,2,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57539292,2008/07/29 7:16 AM PDT,2008-07-29,2008-07-29 14:16:00 UTC,Pacific Time (US & Canada),536,virusmanbob,2020-08-25 13:24:49 UTC,2020-08-25 13:24:49 UTC,casual,,https://www.inaturalist.org/observations/57539292,https://static.inaturalist.org/photos/91788557/medium.jpg?1598361787,,"",,0,0,true,,"Wadi Rum Village, Jordan",29.5669827993,35.4166171276,2230,2230,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57539293,2008/07/29 7:13 AM PDT,2008-07-29,2008-07-29 14:13:00 UTC,Pacific Time (US & Canada),536,virusmanbob,2020-08-25 13:24:49 UTC,2020-08-25 13:24:49 UTC,casual,,https://www.inaturalist.org/observations/57539293,https://static.inaturalist.org/photos/91788568/medium.jpg?1598361794,,"",,0,0,true,,"Wadi Rum Village, Jordan",29.5669827993,35.4166171276,2230,2230,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57539294,2008/07/29 9:33 AM PDT,2008-07-29,2008-07-29 16:33:00 UTC,Pacific Time (US & Canada),536,virusmanbob,2020-08-25 13:24:49 UTC,2020-08-25 13:24:49 UTC,casual,,https://www.inaturalist.org/observations/57539294,https://static.inaturalist.org/photos/91788578/medium.jpg?1598361799,,"",,0,0,true,,"Wadi Rum Village, Jordan",29.5669827993,35.4166171276,2230,2230,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57539296,2008/07/29 7:13 AM PDT,2008-07-29,2008-07-29 14:13:00 UTC,Pacific Time (US & Canada),536,virusmanbob,2020-08-25 13:24:50 UTC,2020-08-25 13:24:50 UTC,casual,,https://www.inaturalist.org/observations/57539296,https://static.inaturalist.org/photos/91788588/medium.jpg?1598361802,,"",,0,0,true,,"Wadi Rum Village, Jordan",29.5669827993,35.4166171276,2230,2230,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57719439,2017/05/30 9:36 AM HST,2017-05-30,2017-05-30 19:36:00 UTC,Hawaii,2435289,ehbidault,2020-08-27 10:19:54 UTC,2020-08-29 02:53:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57719439,https://inaturalist-open-data.s3.amazonaws.com/photos/92094365/medium.jpg?1598523108,,"",,3,0,false,,"Naivasha, Kenya",-0.8200990826,36.3110940276,265,265,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57746266,2011-10-22 4:51:35 PM GMT+02:00,2011-10-22,2011-10-22 14:51:35 UTC,Africa/Johannesburg,2349284,thomasmazzotta,2020-08-27 16:37:19 UTC,2020-08-30 12:16:32 UTC,research,,https://www.inaturalist.org/observations/57746266,https://static.inaturalist.org/photos/92139049/medium.jpeg?1598546245,,"",,3,0,false,2,"Regione al-Sharqiyya, Oman",22.3897637669,58.0413632467,223330,223330,,,false,gps,gps,dromedaari,Camelus dromedarius,Dromedary Camel,Mammalia,81542
57886573,2020/08/28 7:11 PM PDT,2020-08-28,2020-08-29 02:11:00 UTC,Pacific Time (US & Canada),3515994,shawki8,2020-08-29 02:16:00 UTC,2020-08-29 02:17:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/57886573,https://inaturalist-open-data.s3.amazonaws.com/photos/92372516/medium.png?1598667304,,"",,1,0,true,,"2920 Zoo Dr, San Diego, CA 92101, USA",32.735316,-117.149046,572,572,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58019759,2017-09-02 16:33:22,2017-09-02,2017-09-02 20:33:22 UTC,Eastern Time (US & Canada),3533263,jacobjensen11,2020-08-30 12:43:15 UTC,2020-08-30 12:48:32 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/58019759,https://inaturalist-open-data.s3.amazonaws.com/photos/92596377/medium.jpeg?1598791378,,"","",1,0,true,,"Mambasa, Kenya",-4.056491,39.702539,,,,,false,,manual,Dromedário,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58223241,Mon Aug 31 2020 11:06:31 GMT-0600 (MDT),2020-08-31,2020-08-31 18:06:31 UTC,Arizona,264009,ck2az,2020-09-01 07:12:19 UTC,2020-09-01 16:15:49 UTC,casual,CC-BY,https://www.inaturalist.org/observations/58223241,https://inaturalist-open-data.s3.amazonaws.com/photos/92936159/medium.jpg?1598944362,,"",,1,0,true,3,"Lincoln National Forest, La Luz, NM, US",32.95146167,-105.83888833,10,10,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58336088,2020-09-02T10:25:00-05:00,2020-09-02,2020-09-02 15:25:00 UTC,UTC,2122299,hannahsdad,2020-09-02 15:25:12 UTC,2020-09-02 15:25:21 UTC,casual,,https://www.inaturalist.org/observations/58336088,https://inaturalist-open-data.s3.amazonaws.com/photos/93128125/medium.jpeg?1599060318,,"",,0,0,true,333,Green Oaks,42.2794148878,-87.9108901398,65,65,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58396507,2013/03/04,2013-03-04,,Hawaii,117614,dhfischer,2020-09-03 05:58:29 UTC,2020-09-03 06:42:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58396507,https://inaturalist-open-data.s3.amazonaws.com/photos/93230225/medium.jpg?1599111959,,"","",2,0,false,,"Ad Dakhiliyah ‍Governorate, Oman",23.0085759389,57.2910647359,977,977,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58396508,2013/03/04,2013-03-04,,Hawaii,117614,dhfischer,2020-09-03 05:58:29 UTC,2020-09-03 06:42:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58396508,https://inaturalist-open-data.s3.amazonaws.com/photos/93230231/medium.jpg?1599111962,,"","",2,0,false,,"Ad Dakhiliyah ‍Governorate, Oman",23.0085759389,57.2910647359,977,977,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58401633,2015/01/31,2015-01-31,,Hawaii,117614,dhfischer,2020-09-03 09:01:53 UTC,2020-09-03 09:19:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58401633,https://inaturalist-open-data.s3.amazonaws.com/photos/93238770/medium.jpg?1599122748,,"","",2,0,false,,"Dhofar Governorate, Oman",17.0253569858,54.7139141374,31,31,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58401634,2015/01/31,2015-01-31,,Hawaii,117614,dhfischer,2020-09-03 09:01:53 UTC,2020-09-03 09:19:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58401634,https://inaturalist-open-data.s3.amazonaws.com/photos/93238771/medium.jpg?1599122752,,"","",2,0,false,,"Dhofar Governorate, Oman",17.0253569858,54.7139141374,31,31,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58404356,2013/10/13,2013-10-13,,Hawaii,117614,dhfischer,2020-09-03 10:35:42 UTC,2021-01-13 08:16:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58404356,https://inaturalist-open-data.s3.amazonaws.com/photos/93243145/medium.jpg?1599128225,,"","",3,0,false,,"Dhofar Governorate, Oman",16.8906469889,53.7862400108,244,244,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58961190,2020-08-25 11:18:21 AM GMT+02:00,2020-08-25,2020-08-25 09:18:21 UTC,Africa/Johannesburg,3572506,marikacapuano,2020-09-08 16:29:01 UTC,2020-09-08 16:29:55 UTC,casual,,https://www.inaturalist.org/observations/58961190,https://static.inaturalist.org/photos/94168954/medium.jpeg?1599582566,,"",,0,0,true,2,Zoosafari,40.8324635438,17.3407672718,526,526,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
58974760,2018-07-10 1:51:53 PM GMT+03:00,2018-07-10,2018-07-10 10:51:53 UTC,Baghdad,3579821,ulad,2020-09-08 18:47:26 UTC,2020-09-08 18:47:36 UTC,casual,,https://www.inaturalist.org/observations/58974760,https://static.inaturalist.org/photos/94191588/medium.jpeg?1599590852,,"",,0,0,true,2,"33263, Lietuva",55.0375,25.4122222222,,,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59233053,2018/01/09 8:04 AM EST,2018-01-09,2018-01-09 13:04:00 UTC,Eastern Time (US & Canada),1139951,jonathanboninbourgault,2020-09-11 17:19:24 UTC,2020-09-11 22:03:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59233053,https://static.inaturalist.org/photos/94630929/medium.jpg?1599844754,,"",,2,0,false,,"Douz, Tunisie",33.3691594179,9.0109326482,2486,2486,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59378203,2020/02/20 11:47 AM CET,2020-02-20,2020-02-20 10:47:00 UTC,Amsterdam,615980,stanvrem,2020-09-12 22:22:09 UTC,2021-01-13 08:15:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59378203,https://inaturalist-open-data.s3.amazonaws.com/photos/94867679/medium.jpeg?1599948476,,"","",3,0,false,,"Tata Province, Morocco",29.1301803395,-9.0077404573,200,200,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59378955,Sat Sep 12 2020 18:28:21 GMT-0400 (EDT),2020-09-12,2020-09-12 22:28:21 UTC,Eastern Time (US & Canada),2637721,mattw77,2020-09-12 22:28:37 UTC,2020-09-12 22:29:12 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/59378955,https://inaturalist-open-data.s3.amazonaws.com/photos/94871914/medium.jpg?1599949749,,"",,0,0,true,3,"Mount Laurel Trail, Sugarloaf, PA, US",40.991973054,-76.1561492315,21,21,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59420093,Mon Aug 31 2020 17:28:28 GMT+0300 (GMT+3),2020-08-31,2020-08-31 14:28:28 UTC,Baghdad,3600047,reemagy,2020-09-13 07:45:08 UTC,2020-12-04 00:28:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/59420093,https://inaturalist-open-data.s3.amazonaws.com/photos/94943499/medium.jpg?1599983114,,"",,3,0,true,3,"Riyadh, SA",25.7119086942,46.7647418061,262047,262047,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59558590,2018/10/07 5:24 PM CEST,2018-10-07,2018-10-07 15:24:00 UTC,Amsterdam,3599717,rudolphous,2020-09-14 09:39:44 UTC,2020-09-14 09:40:12 UTC,casual,CC-BY-SA,https://www.inaturalist.org/observations/59558590,https://inaturalist-open-data.s3.amazonaws.com/photos/95170390/medium.jpg?1600074290,,"","",0,0,true,,"Amsterdam, Noord-Holland, Netherlands",52.3674638889,4.9131166667,,,,,false,,,Dromedarus,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59591093,2018-05-25T12:55:28-04:00,2018-05-25,2018-05-25 16:55:28 UTC,America/New_York,3603154,leetahevee,2020-09-14 17:05:16 UTC,2020-09-14 17:05:24 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/59591093,https://inaturalist-open-data.s3.amazonaws.com/photos/95224519/medium.jpeg?1600103121,,"",,0,0,true,333,Vienna,38.97243833,-77.31398,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59658846,2020/09/10 7:03 AM AEST,2020-09-10,2020-09-09 21:03:00 UTC,Brisbane,2357415,julieward,2020-09-15 07:43:21 UTC,2021-01-13 08:15:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59658846,https://inaturalist-open-data.s3.amazonaws.com/photos/95340983/medium.jpeg?1600155656,,"",,4,0,false,,"Petermann NT 0872, Australia",-24.8454038353,132.3031500389,7190,7190,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
59711986,Mon Oct 14 2019 07:12:39 GMT-0600 (MDT),2019-10-14,2019-10-14 13:12:39 UTC,Mountain Time (US & Canada),3615416,antonyandrawes,2020-09-15 19:53:30 UTC,2020-09-16 10:07:16 UTC,casual,,https://www.inaturalist.org/observations/59711986,https://static.inaturalist.org/photos/95426310/medium.jpg?1600199616,,"",,0,0,true,3,"New Valley, EG",25.0855981554,29.0039056152,2689525,2689525,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
60075583,Sat Sep 19 2020 17:42:45 GMT+0400 (GMT+4),2020-09-19,2020-09-19 13:42:45 UTC,Abu Dhabi,1325508,peter377,2020-09-19 15:40:20 UTC,2020-09-19 15:40:42 UTC,casual,,https://www.inaturalist.org/observations/60075583,https://static.inaturalist.org/photos/96035592/medium.jpg?1600530030,,"",,0,0,true,3,"Al Minhad Air Base, Dubai, Dubai, AE",25.0247555,55.39644167,5,5,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
60394057,Thu Sep 17 2020 17:14:18 GMT-0700 (PDT),2020-09-17,2020-09-18 00:14:18 UTC,Pacific Time (US & Canada),3530092,nishantt91,2020-09-22 04:59:27 UTC,2021-01-13 08:14:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60394057,https://inaturalist-open-data.s3.amazonaws.com/photos/96570187/medium.jpg?1600750770,,"",,4,0,false,3,"RN-2, Djibouti, DJ",11.5349774943,43.140682872,1321,1321,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
60542137,2012/10/04 12:07 PM UTC,2012-10-04,2012-10-04 12:07:00 UTC,UTC,3523963,agustinreino,2020-09-23 19:30:49 UTC,2020-09-23 19:30:49 UTC,casual,,https://www.inaturalist.org/observations/60542137,https://static.inaturalist.org/photos/96802597/medium.jpeg?1600882820,,"",,0,0,true,,"Municipio de Teotihuacán, Méx., México",19.6658265171,-98.8265049248,31,31,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
60593052,1998/05/26,1998-05-26,,Rome,85295,valeriosbordoni,2020-09-24 09:13:40 UTC,2021-01-13 08:13:12 UTC,research,,https://www.inaturalist.org/observations/60593052,https://static.inaturalist.org/photos/96903492/medium.jpeg?1600938653,,"","",2,0,false,,"Regione al-Sharqiyya, Oman",22.6032210929,58.1743979309,241,241,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
60694682,2020-09-25T12:49:12+04:00,2020-09-25,2020-09-25 08:49:12 UTC,Asia/Dubai,3634335,grant_dublya,2020-09-25 08:51:08 UTC,2020-09-26 02:32:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/60694682,https://inaturalist-open-data.s3.amazonaws.com/photos/97071786/medium.jpeg?1601023874,,"",,1,0,true,333,Dubai,25.0458581,55.3055367,1600,1600,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
60932550,2006-08-01,2006-08-01,,UTC,2750003,dariop9167,2020-09-27 06:59:34 UTC,2020-09-27 06:59:41 UTC,casual,,https://www.inaturalist.org/observations/60932550,https://static.inaturalist.org/photos/97460259/medium.jpeg?1601189978,,"",,0,0,true,2,Cinderella Beach,25.9194998723,34.4021999091,193,193,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
61042800,Sat Jul 22 2017 09:18:11 GMT-0400 (EDT),2017-07-22,2017-07-22 13:18:11 UTC,Eastern Time (US & Canada),748410,grainneogrady,2020-09-27 23:54:25 UTC,2020-10-15 02:49:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/61042800,https://inaturalist-open-data.s3.amazonaws.com/photos/97641706/medium.jpg?1601250886,,"","",1,0,true,3,"Marion, NC, US",35.5904283333,-82.0351555,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
61119472,Sun Sep 27 2020 16:30:55 GMT-0700 (PDT),2020-09-27,2020-09-27 23:30:55 UTC,Pacific Time (US & Canada),2571501,chalon9,2020-09-28 17:22:16 UTC,2020-09-28 17:23:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/61119472,https://inaturalist-open-data.s3.amazonaws.com/photos/97773253/medium.jpg?1601313809,,"",,0,0,true,3,"San Diego Zoo, San Diego, CA, US",32.7385916667,-117.1520683333,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
61664037,2019-04-05 5:08:26 PM ADT,2019-04-05,2019-04-05 20:08:26 UTC,Atlantic Time (Canada),3687064,tswanburg,2020-10-04 13:05:22 UTC,2021-01-21 13:56:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61664037,https://inaturalist-open-data.s3.amazonaws.com/photos/98697101/medium.jpeg?1601816729,,"",,3,0,false,2,"Nullarbor SA 5690, Australia",-31.5719444444,130.2958333333,,,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
