id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
56600737,Sun Aug 16 2020 08:42:58 GMT+0200 (GMT+2),2020-08-16,2020-08-16 02:42:58 -0400,Africa/Johannesburg,2450237,amos_m,2020-08-16 02:45:03 -0400,2020-08-16 02:45:21 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56600737,https://inaturalist-open-data.s3.amazonaws.com/photos/90211074/medium.jpg?1597560308,,"",,0,0,false,3,"Södermalm, Stockholm, Stockholm, SE",59.31116333,18.05880833,25,25,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56605493,Sun Aug 16 2020 10:36:02 GMT+0200 (GMT+2),2020-08-16,2020-08-16 04:36:02 -0400,Africa/Johannesburg,3347375,stephansons,2020-08-16 04:41:51 -0400,2020-08-17 07:12:19 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56605493,https://inaturalist-open-data.s3.amazonaws.com/photos/90219634/medium.jpg?1597567368,,"",,0,0,false,3,"Sallstraße, Hannover, Niedersachsen, DE",52.360825,9.75931667,17,17,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56613525,Sun Aug 16 2020 13:18:10 GMT+0200 (GMT+2),2020-08-16,2020-08-16 07:18:10 -0400,Africa/Johannesburg,3409353,gh143,2020-08-16 07:19:58 -0400,2020-08-22 14:52:06 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56613525,https://inaturalist-open-data.s3.amazonaws.com/photos/90231828/medium.jpg?1597576803,,"",,1,0,false,3,"Beschmontsbongert, Mersch, Luxembourg, LU",49.7544500435,6.102682563,165,165,,,false,,,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
56641839,2020/08/16 12:46 PM CEST,2020-08-16,2020-08-16 06:46:00 -0400,Paris,3053526,oecophylla,2020-08-16 12:29:41 -0400,2020-08-16 12:29:41 -0400,needs_id,CC0,https://www.inaturalist.org/observations/56641839,https://inaturalist-open-data.s3.amazonaws.com/photos/90275342/medium.jpeg?1597594655,,"",,0,0,false,,"Darmstadt, Deutschland",49.840808076,8.580788633,31,31,,,false,,,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
56645287,2020-08-16 5:11:00 PM GMT+02:00,2020-08-16,2020-08-16 11:11:00 -0400,Africa/Johannesburg,3318934,micheleforza,2020-08-16 13:00:36 -0400,2020-08-17 11:16:53 -0400,research,,https://www.inaturalist.org/observations/56645287,https://static.inaturalist.org/photos/90282996/medium.jpeg?1597597246,,"",,1,0,false,2,"Milano, Lombardia, IT",45.5308084771,9.398913011,17,17,,,false,gps,gps,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
56648717,Sun Aug 16 2020 13:28:58 GMT-0400 (EDT),2020-08-16,2020-08-16 13:28:58 -0400,Eastern Time (US & Canada),3269490,toadsquire,2020-08-16 13:30:07 -0400,2020-12-09 22:47:33 -0500,research,,https://www.inaturalist.org/observations/56648717,https://static.inaturalist.org/photos/90289043/medium.jpg?1597599016,,"",,1,0,false,3,"E Jefferson Ave, Detroit, MI, US",42.36426167,-82.97747,4,4,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56660054,2020/08/12 12:08 PM CEST,2020-08-12,2020-08-12 06:08:00 -0400,Paris,2032730,waldgeist,2020-08-16 14:57:49 -0400,2020-10-18 16:54:50 -0400,research,CC-BY,https://www.inaturalist.org/observations/56660054,https://inaturalist-open-data.s3.amazonaws.com/photos/90306739/medium.jpeg?1597604086,,"","",1,0,false,,"Neunkirchen, Niederösterreich, Austria",47.669065,16.1319116667,,,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
56663143,2020/08/16 3:30 PM CEST,2020-08-16,2020-08-16 09:30:00 -0400,Paris,1546239,louis_raginwulf,2020-08-16 15:20:21 -0400,2021-03-04 09:31:02 -0500,needs_id,,https://www.inaturalist.org/observations/56663143,https://static.inaturalist.org/photos/90309916/medium.jpg?1597604955,,"","",1,0,false,,"76640 Foucart, France",49.616035,0.597252,495,495,,,false,,manual,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56663166,2020/08/16 3:30 PM CEST,2020-08-16,2020-08-16 09:30:00 -0400,Paris,1546239,louis_raginwulf,2020-08-16 15:20:29 -0400,2021-03-04 09:31:00 -0500,needs_id,,https://www.inaturalist.org/observations/56663166,https://static.inaturalist.org/photos/90310405/medium.jpg?1597605086,,"","",1,0,false,,"76640 Foucart, France",49.616035,0.597252,495,495,,,false,,manual,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56668514,2020/08/16 2:23 PM EDT,2020-08-16,2020-08-16 14:23:00 -0400,Eastern Time (US & Canada),1607665,annepurvis,2020-08-16 16:04:33 -0400,2020-10-10 08:05:57 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56668514,https://inaturalist-open-data.s3.amazonaws.com/photos/90320726/medium.jpeg?1597608150,,"",Very strange--a wasp removing wings of a fly/moth and flying off with remains,1,0,false,,"Nesslin Pl, Saskatoon, SK S7J, Canada",52.0958479,-106.5833978,176,176,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56671071,2020-08-16 10:24:54 PM GMT+02:00,2020-08-16,2020-08-16 16:24:54 -0400,Africa/Johannesburg,3286378,audrey328,2020-08-16 16:27:09 -0400,2020-08-16 16:27:22 -0400,needs_id,,https://www.inaturalist.org/observations/56671071,https://static.inaturalist.org/photos/90325618/medium.jpeg?1597609639,,"",,0,0,false,2,"08330 Vrigne-aux-Bois, France",49.7394218089,4.8658864327,12,12,,,false,,,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56702969,2020/08/16 4:08 PM EDT,2020-08-16,2020-08-16 16:08:00 -0400,Eastern Time (US & Canada),1973881,tachysphex,2020-08-16 21:53:56 -0400,2020-12-16 23:08:10 -0500,research,CC-BY,https://www.inaturalist.org/observations/56702969,https://inaturalist-open-data.s3.amazonaws.com/photos/90374882/medium.jpg?1597627492,,"",For the yellowjacket on the left.,1,0,false,,"Paterson, NJ, USA",40.915210694,-74.1802362652,10,10,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56718079,2020/08/16,2020-08-16,,Berlin,999066,alexis_orion,2020-08-17 02:33:06 -0400,2020-08-17 02:55:35 -0400,research,CC-BY,https://www.inaturalist.org/observations/56718079,https://inaturalist-open-data.s3.amazonaws.com/photos/90405950/medium.jpeg?1597645709,,"",,1,0,false,,"Berlin, DE-BE-BR, DE",52.4349180324,13.2374912934,122,26036,obscured,,true,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56721618,2020-08-16 11:22:51 AM GMT+02:00,2020-08-16,2020-08-16 05:22:51 -0400,Africa/Johannesburg,2101395,im_shook___,2020-08-17 04:13:26 -0400,2020-08-17 04:13:34 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56721618,https://inaturalist-open-data.s3.amazonaws.com/photos/90412025/medium.jpeg?1597652011,,"",,0,0,false,2,"85410 Thouarsais-Bouildroux, France",46.619101911,-0.8756993338,33,33,,,false,gps,gps,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56726107,2020-08-17 9:55:17 AM GMT+02:00,2020-08-17,2020-08-17 03:55:17 -0400,Africa/Johannesburg,1881478,anthodeleris,2020-08-17 05:56:03 -0400,2020-08-17 05:56:10 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56726107,https://inaturalist-open-data.s3.amazonaws.com/photos/90419457/medium.jpeg?1597658167,,"",,0,0,false,2,Rieupeyroux,44.3062250365,2.236321941,11154,11154,,,false,gps,gps,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56727256,2020-08-16 6:19:37 PM GMT+02:00,2020-08-16,2020-08-16 12:19:37 -0400,Africa/Johannesburg,1096943,mathg89,2020-08-17 06:18:56 -0400,2020-09-16 12:14:54 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56727256,https://inaturalist-open-data.s3.amazonaws.com/photos/90421340/medium.jpg?1597659539,,"","",1,0,false,2,"5030 Gembloux, Belgique",50.553469,4.678501,2,2,,,false,gps,gps,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56731633,2020/08/17 2:01 PM CEST,2020-08-17,2020-08-17 08:01:00 -0400,Paris,1965817,dierkesp,2020-08-17 07:50:59 -0400,2020-08-17 11:43:33 -0400,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/56731633,https://inaturalist-open-data.s3.amazonaws.com/photos/90427945/medium.jpg?1597665008,,"",,0,0,false,,"Frankfurt-Riedberg, Frankfurt am Main, Deutschland",50.1709047843,8.6313770045,8,8,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
56736150,2020-08-17 9:08:14 AM EDT,2020-08-17,2020-08-17 09:08:14 -0400,Eastern Time (US & Canada),379455,sylviascharf,2020-08-17 09:10:42 -0400,2021-01-09 15:38:43 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56736150,https://inaturalist-open-data.s3.amazonaws.com/photos/90435731/medium.jpeg?1597669846,,"",,1,0,false,2,"Pleasant St @ Salem St, Wakefield, MA 01880, USA",42.5092236997,-71.068723,,,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56738332,2020/08/17 10:50 AM CEST,2020-08-17,2020-08-17 04:50:00 -0400,Paris,3333545,albissers_grund,2020-08-17 09:39:58 -0400,2020-08-17 09:39:58 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56738332,https://inaturalist-open-data.s3.amazonaws.com/photos/90439110/medium.jpeg?1597671539,,"",,0,0,false,,"Bergen-Enkheim, Frankfurt am Main, Deutschland",50.155684528,8.7635900196,61,61,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
56741738,2020-08-17T15:18:33+01:00,2020-08-17,2020-08-17 10:18:33 -0400,UTC,1930113,ceryspup,2020-08-17 10:18:52 -0400,2020-08-17 10:19:01 -0400,needs_id,,https://www.inaturalist.org/observations/56741738,https://inaturalist-open-data.s3.amazonaws.com/photos/90444579/medium.jpeg?1597673936,,"",,0,0,false,333,Clay Cross,53.1621562,-1.4136034,13,13,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56745937,2020-08-17 3:39:58 PM GMT+02:00,2020-08-17,2020-08-17 09:39:58 -0400,Africa/Johannesburg,2827013,carla1964,2020-08-17 11:06:07 -0400,2020-08-19 08:37:53 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56745937,https://inaturalist-open-data.s3.amazonaws.com/photos/90450830/medium.jpeg?1597676784,,"",,0,0,false,2,"Christnach, Luxemburg",49.7854616997,6.2800449,,,,,false,gps,gps,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
56751250,Mon Aug 17 2020 12:04:22 GMT-0400 (EDT),2020-08-17,2020-08-17 12:04:22 -0400,Eastern Time (US & Canada),2968434,jruby,2020-08-17 12:04:27 -0400,2021-01-20 06:44:44 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56751250,https://inaturalist-open-data.s3.amazonaws.com/photos/90459722/medium.jpg?1597680271,,"",,1,0,false,3,"Long Island, Water Mill, NY, US",40.9447135041,-72.3514557078,20,20,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56764228,2020/08/15 1:46 PM CEST,2020-08-15,2020-08-15 07:46:00 -0400,Paris,1978464,angel_fernandez_cancio,2020-08-17 14:15:50 -0400,2020-08-17 17:29:46 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56764228,https://inaturalist-open-data.s3.amazonaws.com/photos/90477265/medium.jpg?1597686479,,"","",0,0,false,,"La Maliciosa, Madrid, España",40.7350383333,-3.9804266667,,,,,false,,"",Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
56764250,2020/08/15 1:48 PM CEST,2020-08-15,2020-08-15 07:48:00 -0400,Paris,1978464,angel_fernandez_cancio,2020-08-17 14:15:57 -0400,2020-08-17 14:24:11 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56764250,https://inaturalist-open-data.s3.amazonaws.com/photos/90477761/medium.jpg?1597686635,,"","",0,0,false,,"La Maliciosa, Madrid, España",40.73503,-3.980445,,,,,false,,"",Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
56789881,2020-08-08 2:35:31 PM GMT+02:00,2020-08-08,2020-08-08 08:35:31 -0400,Africa/Johannesburg,3471851,camoros,2020-08-17 19:04:07 -0400,2020-08-17 19:04:23 -0400,needs_id,,https://www.inaturalist.org/observations/56789881,https://static.inaturalist.org/photos/90524937/medium.jpeg?1597705452,,"",,0,0,false,2,"Ménilmontant, Paris, France",48.8688888889,2.3994444444,,,,,false,gps,gps,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56791751,2010-07-29 15:20:54,2010-07-29,2010-07-29 10:20:54 -0400,London,3916,sandyrae,2020-08-17 19:29:16 -0400,2020-08-18 19:02:29 -0400,research,CC-BY,https://www.inaturalist.org/observations/56791751,https://inaturalist-open-data.s3.amazonaws.com/photos/90528487/medium.jpg?1597706922,,"29jul10, Vespidae","Keith Marischal, East Lothian, Scotland",1,0,false,,"Humbie, Scotland, United Kingdom",55.866244,-2.880167,143,143,,,false,,manual,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56793334,Mon Aug 17 2020 19:35:12 GMT-0400 (EDT),2020-08-17,2020-08-17 19:35:12 -0400,Eastern Time (US & Canada),3041303,davids1568,2020-08-17 19:47:40 -0400,2021-01-20 13:34:03 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/56793334,https://inaturalist-open-data.s3.amazonaws.com/photos/90531810/medium.jpg?1597708063,,"",,1,0,false,3,"Long Island, Wantagh, NY, US",40.6791613992,-73.502876334,49,49,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56796720,2020/08/17 12:00 PM EDT,2020-08-17,2020-08-17 12:00:00 -0400,Eastern Time (US & Canada),1254615,wendyrobins,2020-08-17 20:26:20 -0400,2020-10-04 22:50:19 -0400,needs_id,,https://www.inaturalist.org/observations/56796720,https://static.inaturalist.org/photos/90531060/medium.jpeg?1597707800,,"",,1,0,false,,"Welland Canal Trail, Welland, ON L3B, Canada",42.9978577,-79.2445863,185,185,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56815923,2020/08/17 11:54 PM CDT,2020-08-17,2020-08-18 00:54:00 -0400,Central Time (US & Canada),1928743,ungulateunion,2020-08-18 01:02:16 -0400,2020-12-09 22:47:17 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/56815923,https://inaturalist-open-data.s3.amazonaws.com/photos/90570107/medium.png?1597726907,,"",,1,0,false,,"Skokie, IL, USA",42.025177584,-87.7451349802,2,2,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56823425,Tue Aug 18 2020 13:45:29 GMT+0500 (GMT+5),2020-08-18,2020-08-18 04:45:29 -0400,Ekaterinburg,3480005,viktosha07,2020-08-18 04:45:36 -0400,2020-08-18 06:35:14 -0400,needs_id,,https://www.inaturalist.org/observations/56823425,https://static.inaturalist.org/photos/90582478/medium.jpg?1597740342,,"",,0,0,false,3,"Сибай, Республика Башкортостан, RU",52.7126495774,58.6379032866,21,21,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56827423,2020-08-18T12:45:35+02:00,2020-08-18,2020-08-18 06:45:35 -0400,UTC,3409184,tikiwi,2020-08-18 06:44:57 -0400,2020-08-18 06:45:21 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56827423,https://inaturalist-open-data.s3.amazonaws.com/photos/90589280/medium.jpeg?1597747518,,"",,0,0,false,333,Roybon,45.2663676,5.2015233,20,20,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56828415,2020/08/13 6:36 PM CEST,2020-08-13,2020-08-13 12:36:00 -0400,Prague,931036,honzap,2020-08-18 07:08:57 -0400,2020-08-18 07:16:12 -0400,needs_id,,https://www.inaturalist.org/observations/56828415,https://static.inaturalist.org/photos/90590184/medium.jpg?1597748220,,"",,0,0,false,,"Pašman, Chorvatsko",43.9133611111,15.374575,30,30,,,false,,,Vosa Útočná,Vespula germanica,German Yellowjacket,Insecta,126155
56828843,2020-08-18 1:18:12 PM GMT+02:00,2020-08-18,2020-08-18 07:18:12 -0400,Africa/Johannesburg,2926480,francitri09,2020-08-18 07:19:06 -0400,2020-08-18 07:19:17 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56828843,https://inaturalist-open-data.s3.amazonaws.com/photos/90591919/medium.jpeg?1597749551,,"",Classe 5a,0,0,false,2,"58051 Magliano in Toscana GR, Italia",42.6120560942,11.2965711951,9,9,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56831502,2020/08/17 8:21 AM EDT,2020-08-17,2020-08-17 08:21:00 -0400,Eastern Time (US & Canada),20400,matthew_wills,2020-08-18 08:11:19 -0400,2020-08-18 11:54:44 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56831502,https://inaturalist-open-data.s3.amazonaws.com/photos/90595370/medium.jpeg?1597752168,,"","",1,0,false,,"Greenwood Heights, Brooklyn, NY, USA",40.653541189,-73.9993690167,4,4,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56834743,2020-08-17 12:00:59 PM GMT+02:00,2020-08-17,2020-08-17 06:00:59 -0400,Africa/Johannesburg,1588931,cricri44390,2020-08-18 09:07:34 -0400,2020-08-18 09:07:48 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56834743,https://inaturalist-open-data.s3.amazonaws.com/photos/90601276/medium.jpeg?1597756058,,"",,0,0,false,2,"44390 Petit-Mars, France",47.3955045641,-1.4562470466,12,12,,,false,gps,gps,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56842676,2020-08-17 6:28:17 PM GMT+02:00,2020-08-17,2020-08-17 12:28:17 -0400,Africa/Johannesburg,1570948,kristiann,2020-08-18 10:56:39 -0400,2020-08-18 11:00:37 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56842676,https://inaturalist-open-data.s3.amazonaws.com/photos/90614134/medium.jpeg?1597762615,,"",,0,0,false,2,"Maslenica, 23243, Jasenice, Croatia",44.2221544157,15.5357834324,65,65,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56854577,2020-08-18T12:09:21-05:00,2020-08-18,2020-08-18 13:09:21 -0400,UTC,3449314,diansprotege,2020-08-18 13:09:48 -0400,2020-08-18 13:19:36 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56854577,https://inaturalist-open-data.s3.amazonaws.com/photos/90633903/medium.jpeg?1597770595,,"",,1,0,false,333,"Cook County, US-IL, US",42.1401716938,-87.9736687816,65,65,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56860717,2020-08-18T20:16:15+02:00,2020-08-18,2020-08-18 14:16:15 -0400,UTC,3241889,moole,2020-08-18 14:16:35 -0400,2020-08-18 14:16:43 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56860717,https://inaturalist-open-data.s3.amazonaws.com/photos/90644605/medium.jpeg?1597774599,,"",,0,0,false,333,Bondoufle,48.6131857686,2.3840117643,95,95,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56865989,2020/08/18 7:29 AM CDT,2020-08-18,2020-08-18 08:29:00 -0400,Central Time (US & Canada),81292,msieges,2020-08-18 15:13:50 -0400,2020-08-18 16:13:13 -0400,research,,https://www.inaturalist.org/observations/56865989,https://static.inaturalist.org/photos/90653659/medium.jpeg?1597777795,,"",,1,0,false,,"Bismarck, ND, USA",46.8041487884,-100.7972765664,171,171,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56871063,Tue Aug 18 2020 15:40:58 GMT+0200 (GMT+2),2020-08-18,2020-08-18 09:40:58 -0400,Africa/Johannesburg,3054367,nnoca,2020-08-18 16:03:11 -0400,2020-08-18 16:33:01 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56871063,https://inaturalist-open-data.s3.amazonaws.com/photos/90662456/medium.jpg?1597780995,,"",,0,0,false,3,"Malaucène, Provence-Alpes-Côte d'Azur, FR",44.2169588694,5.2006349921,42,42,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56876623,2020/08/16 11:41 AM CEST,2020-08-16,2020-08-16 05:41:00 -0400,Copenhagen,738788,bja2800dk,2020-08-18 17:04:06 -0400,2020-08-18 17:04:07 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56876623,https://inaturalist-open-data.s3.amazonaws.com/photos/90671335/medium.jpg?1597784455,,"",,0,0,false,,"Jægersborg Dyrehave, 2800 Kongens Lyngby, Danmark",55.800541397,12.5769894413,12,12,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56881010,Tue Aug 18 2020 17:53:44 GMT-0400 (EDT),2020-08-18,2020-08-18 17:53:44 -0400,Eastern Time (US & Canada),575744,summerwoman,2020-08-18 17:54:51 -0400,2020-10-09 23:27:56 -0400,needs_id,,https://www.inaturalist.org/observations/56881010,https://static.inaturalist.org/photos/90679111/medium.jpg?1597787694,,"",,1,0,false,3,"James St, Brock, ON, CA",44.43466167,-79.14720283,15,15,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56883501,2020-08-18 10:11:55 PM GMT+02:00,2020-08-18,2020-08-18 16:11:55 -0400,Africa/Johannesburg,2397403,armin15,2020-08-18 18:25:50 -0400,2020-08-18 18:34:41 -0400,research,,https://www.inaturalist.org/observations/56883501,https://static.inaturalist.org/photos/90683359/medium.jpg?1597789554,,"",,1,0,false,2,"Persenbeug-Gottsdorf, Austria",48.1986923095,15.0804566592,9,9,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56886183,2020-08-18T18:59:38-04:00,2020-08-18,2020-08-18 18:59:38 -0400,UTC,3377084,shmuel1010,2020-08-18 18:59:49 -0400,2020-10-03 23:28:10 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56886183,https://inaturalist-open-data.s3.amazonaws.com/photos/90688600/medium.jpeg?1597791596,,"",,1,0,false,333,Vaughan,43.8135591,-79.44138,400,400,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56903089,2020/08/17 12:10 PM EDT,2020-08-17,2020-08-17 12:10:00 -0400,Eastern Time (US & Canada),316434,mokennon,2020-08-18 22:47:21 -0400,2020-08-19 13:12:19 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56903089,https://inaturalist-open-data.s3.amazonaws.com/photos/90701927/medium.jpg?1597797559,,"",,1,0,false,,"312 Burr Oak St, Albion, MI 49224, USA",42.2476244,-84.7429935,181,181,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56918665,2020-08-09 7:46:39 PM GMT+02:00,2020-08-09,2020-08-09 13:46:39 -0400,Africa/Johannesburg,3482833,bmf1337,2020-08-19 05:18:26 -0400,2020-08-19 05:26:49 -0400,needs_id,,https://www.inaturalist.org/observations/56918665,https://static.inaturalist.org/photos/90743614/medium.jpeg?1597828715,,"",,0,0,false,2,"92242 Hirschau, Deutschland",49.5528211182,11.9478531182,42,42,,,false,gps,gps,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
56920378,2020-08-19T12:00:50+02:00,2020-08-19,2020-08-19 06:00:50 -0400,UTC,3039616,mtamaritb,2020-08-19 06:02:15 -0400,2020-08-19 06:02:23 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56920378,https://inaturalist-open-data.s3.amazonaws.com/photos/90746354/medium.jpeg?1597831340,,"",,0,0,false,333,"Valencia, ES-VC, ES",39.412130444,-0.3968170677,65,65,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56923020,2020-08-19T12:07:14+01:00,2020-08-19,2020-08-19 07:07:14 -0400,UTC,3475725,i-like-bugs-and-stuffs89,2020-08-19 07:07:46 -0400,2020-08-19 07:07:52 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56923020,https://inaturalist-open-data.s3.amazonaws.com/photos/90750648/medium.jpeg?1597835270,,"",,0,0,false,333,Manchester,53.5591384357,-2.2241567265,78,78,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
56926465,2020-08-18 2:13:57 PM GMT+02:00,2020-08-18,2020-08-18 08:13:57 -0400,Africa/Johannesburg,3361289,pelopilou,2020-08-19 08:22:04 -0400,2020-08-19 08:22:35 -0400,needs_id,,https://www.inaturalist.org/observations/56926465,https://static.inaturalist.org/photos/90756450/medium.jpeg?1597839727,,"",,0,0,false,2,Franken,47.6032620527,7.3549188673,2104,2104,,,false,gps,gps,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
56928265,2020-08-19 11:29:49 AM GMT+01:00,2020-08-19,2020-08-19 05:29:49 -0400,Amsterdam,2228872,jmh_,2020-08-19 08:55:46 -0400,2020-08-25 07:59:51 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56928265,https://inaturalist-open-data.s3.amazonaws.com/photos/90759430/medium.jpeg?1597841753,,"",,1,0,false,2,"Oxford Island National Nature Reserve, Craigavon BT66 6NJ, UK",54.4960670278,-6.3818716944,,,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56929679,2020/08/19 2:19 PM CEST,2020-08-19,2020-08-19 08:19:00 -0400,Paris,1965817,dierkesp,2020-08-19 09:19:03 -0400,2020-09-12 09:21:49 -0400,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/56929679,https://inaturalist-open-data.s3.amazonaws.com/photos/90761359/medium.jpg?1597842917,,"",,1,0,false,,"Frankfurt-Riedberg, Frankfurt am Main, Deutschland",50.1709078603,8.6312756465,1,1,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
56941236,2020/08/19 2:09 PM CEST,2020-08-19,2020-08-19 08:09:00 -0400,Berlin,691032,wolfachim,2020-08-19 11:45:48 -0400,2020-12-09 07:27:43 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56941236,https://inaturalist-open-data.s3.amazonaws.com/photos/90780291/medium.jpg?1597851854,,"",they all were on rotten pear,0,0,false,,"Dormagen, Deutschland",51.1328722222,6.8485583333,2000,2000,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56942641,2020/08/19 5:21 PM CEST,2020-08-19,2020-08-19 11:21:00 -0400,Paris,1965817,dierkesp,2020-08-19 12:02:40 -0400,2020-08-19 12:05:56 -0400,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/56942641,https://inaturalist-open-data.s3.amazonaws.com/photos/90782720/medium.jpg?1597852922,,"",,0,0,false,,"Frankfurt-Riedberg, Frankfurt am Main, Deutschland",50.170787431,8.6314475703,1,1,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
